ID,titles,origin_clean,date,topic
3056062790.0,Hiding from Ontario's nursing shortage won't save Doug Ford,National Post,2024-05-17,1
3055950113.0,Randall Denley: Hiding from Ontario's nursing shortage won't save Doug Ford fro m its consequences,National Post,2024-05-16,1
3055648313.0,Retail politics the secret to Ford's success,National Post,2024-05-16,0
3053171114.0,"Randall Denley: Ontario better call the cops on campus keffiyeh camps, because universities won't",National Post,2024-05-09,3
3052897023.0,Build back common sense,National Post,2024-05-09,0
3050366372.0,"If teachers can't handle a cellphone ban, maybe they shouldn't be teachers; Ontario moving education in the right direction",National Post,2024-05-03,3
3049811164.0,Jonathan Kay: Just ignore Sarah Jama's keffiyeh. Next she'll be wearing a turban,National Post,2024-05-01,14
3047408968.0,Keffiyeh honours terrorism; It has no place in legislature,National Post,2024-04-27,14
3047408642.0,'I have this weird feeling I'm being used as a terror symbol'; Dear Diary; Inside The Thoughts Of A Canadian Keffiyeh,National Post,2024-04-27,14
3046997467.0,"Honda to build $15B EV plant; Autos; Set to open in alliston, ont.,by 2028, site will add 1,000 wor kers to company's ranks",National Post,2024-04-26,-1
3046997338.0,Stubborn unions stoke shortfall in Ontario teachers; Refusal to boost retiree workdays cheats students,National Post,2024-04-26,3
3046572355.0,"Feds, province subsidize $15 billion Honda EV assembly plants and battery facilities in Ontario",National Post,2024-04-25,-1
3044128118.0,A victory for a citizen's right to reasonable self-defence; Jury acquits Umar Zameer in officer's death,National Post,2024-04-23,9
3037727942.0,PM not fooling anyone in bid to pin blame on Ontario's Ford; Premier used as scapegoat for carbon tax,National Post,2024-04-12,15
3037198732.0,Why the Ford office was sent a can of gravy,National Post,2024-04-11,2
3033724668.0,Ontario MPPs long overdue for a pay raise,National Post,2024-04-05,-1
3013862437.0,Ford gives up on fiscal responsibility,National Post,2024-03-28,2
3004649152.0,Randall Denley: Doug Ford abandons fiscal responsibility,National Post,2024-03-27,2
2989435483.0,How does Ontario's gas tax cut compare to other provinces?,National Post,2024-03-26,2
2956945444.0,Judges shouldn't dictate spending,National Post,2024-03-14,2
2933844295.0,Ford right on judicial appointments,National Post,2024-03-02,9
2933286703.0,Governments should be expected to seek out 'like-minded' judges,National Post,2024-02-29,9
2927739457.0,Taxpayers given tab for Ontario's lofty public sector,National Post,2024-02-16,20
2927455152.0,Randall Denley: A $14B victory for coddled public sector workers over Ontario taxpayers,National Post,2024-02-15,20
2924103338.0,Ontario's housing shortage fix already a flop; Politicians need to stop making the crisis worse,National Post,2024-02-09,10
2923260536.0,Michael Taube: The Ontario government needs to get out of the booze business,National Post,2024-02-07,6
2921313900.0,Ontario's economic future looks like old-fashioned pork for favoured businesses,National Post,2024-02-02,-1
2921219328.0,Randall Denley: Ontario's economic future looks like old-fashioned pork for favoured businesses,National Post,2024-02-01,-1
2920723467.0,"Ontario to receive $121M federal funding boost to curb auto thefts, gang violence",National Post,2024-02-01,9
2918645724.0,Ontario not ready for cap on foreign students,National Post,2024-01-26,3
2918645335.0,NDP candidate blames 'white fragility' for Jama ejection,National Post,2024-01-26,14
2918596388.0,Randall Denley: Ontario is not prepared f or a cap on international students,National Post,2024-01-25,3
2913580072.0,A cure for paperwork and a fix for Ontario's family doctor crisis,National Post,2024-01-12,1
2913479992.0,Ontario government's partnership with ServiceOntario and Staples Canada raises questions,National Post,2024-01-11,19
2910731692.0,French and Catholic teachers' unions playing with fire; Any strike very likely to backfire,National Post,2024-01-05,20
3171842486.0,Ontario PC Leader Doug Ford says he wants to be premier 'forever',The Ottawa Citizen,2025-02-26,0
3171528382.0,"Crombie pledges doctors for all within four years; Polls show Liberal support on the rise, but Conservatives up nearly 20 points",The Ottawa Citizen,2025-02-26,1
3171528380.0,What you need to know about Ottawa South; Ontario election 2025,The Ottawa Citizen,2025-02-26,0
3171422741.0,"Snap winter election a challenge, but Elections Ontario says it's ready for voting day",The Ottawa Citizen,2025-02-25,0
3171398173.0,Union says problems in long-term care are not going away despite promises,The Ottawa Citizen,2025-02-25,1
3171352280.0,10 ridings to watch on election day in Ontario,The Ottawa Citizen,2025-02-25,0
3171216962.0,Collard: Ottawa-Vanier deserves more family doctors and aff ordable housing,The Ottawa Citizen,2025-02-25,0
3171211754.0,Belcher: Let's prioritize education and health care in Kanata-Carleton,The Ottawa Citizen,2025-02-25,0
3171187411.0,"Purdy: Protect staff at Kanata-Carleton's nearest hospital, and boost education",The Ottawa Citizen,2025-02-25,0
3171100261.0,Ontario PCs release $40-billion platform days ahead of election,The Ottawa Citizen,2025-02-25,0
3170919195.0,"Collapses, menacing calls, 'reptilian kitten-eater': A look at past Ontario elections",The Ottawa Citizen,2025-02-24,0
3170919155.0,"Ontario PCs make $40B in platform promises, pledge to axe floor price for alcohol",The Ottawa Citizen,2025-02-24,0
3170909842.0,Kot: Seven reasons Doug Ford is not Ontario's 'protector',The Ottawa Citizen,2025-02-24,6
3169615347.0,What you need to know if you vote in Carleton; Ontario election 2025,The Ottawa Citizen,2025-02-22,-1
3169615256.0,'Old-fashioned' politician ford nears legacy sealing majority; Ontario votes,The Ottawa Citizen,2025-02-22,0
3169500299.0,"Ontario NDP, Liberals release election platforms, promise billions in new spending",The Ottawa Citizen,2025-02-21,2
3169492651.0,"Ontario NDP, Liberals release full party platforms",The Ottawa Citizen,2025-02-21,2
3169273068.0,"A Lanark-Frontenac-Kingston voting primer; ONtario election 2025 This Tory stronghold has a colourful political history, Andrew Duffy explains",The Ottawa Citizen,2025-02-21,0
3169272900.0,Extra cataract care costs slammed; Health Coalition shares stories of attempts to 'upsell' before surgery,The Ottawa Citizen,2025-02-21,1
3169197356.0,Crombie says Ontario Liberals would provide OHIP coverage for mental health care,The Ottawa Citizen,2025-02-20,0
3169116889.0,Ontario election 2025: What you need to know about voting in the provincial election,The Ottawa Citizen,2025-02-20,0
3168984943.0,"Healey: Revive the downtown, give Ottawa Centre a voice in government",The Ottawa Citizen,2025-02-20,0
3168953285.0,"Simpson: More doctors, more housing, better transit in Ottawa Centre",The Ottawa Citizen,2025-02-20,0
3168908400.0,Leaders avoiding our lagging economy,The Ottawa Citizen,2025-02-20,0
3168906536.0,'Where has he been?' Crombie calls out Ford on campaign trail; Ontario election 2025,The Ottawa Citizen,2025-02-20,0
3168666877.0,"Pasma: An urgent care clinic, more affordable housing in Ottawa West-Nepean",The Ottawa Citizen,2025-02-19,0
3168493479.0,Campaigns get aggressive as election looms; Parties look to score last-minute points with snap election entering final stretch,The Ottawa Citizen,2025-02-19,0
3168492457.0,"Ford has failed to fix Ontario's ERs; This is the top election issue, write Raghu Venugopal and Alan Drummond",The Ottawa Citizen,2025-02-19,1
3168400455.0,Ontario Liberals appeal to NDP voters; NDP leader says they just want party status,The Ottawa Citizen,2025-02-18,0
3167366880.0,Ontario Election 2025: NDP Leader Marit Stiles puts focus on northern highways,The Ottawa Citizen,2025-02-15,0
3167233198.0,"Crombie the unknown; Ontario Votes She's skilled, but move into provincial politics has been tricky: experts",The Ottawa Citizen,2025-02-15,0
3167233084.0,What to know if you vote in Ottawa West-Nepean; Ontario Election 2025,The Ottawa Citizen,2025-02-15,0
3167233078.0,Stiles Seeks Visibility; Ontario Votes Ontario NDP leader works to raise her's and party's profile with voters,The Ottawa Citizen,2025-02-15,0
3167233076.0,"Taking stock at campaign's midpoint; With less than two weeks to go until voting day, some parties still developing their pitches",The Ottawa Citizen,2025-02-15,0
3166849875.0,Should light rail in Ottawa be run from Toronto?,The Ottawa Citizen,2025-02-14,17
3166781124.0,NDP asking integrity commissioner to investigate Ford video of trip to Washington,The Ottawa Citizen,2025-02-13,0
3166720973.0,"Ontario Election 2025: Party leaders gearing up for first debate, some heading north",The Ottawa Citizen,2025-02-13,0
3166360726.0,Tariff threats: A wake-up call to fix the economy,The Ottawa Citizen,2025-02-13,0
3166196383.0,"Ontario election 2025: Ontario Greens unveil platform, pledge to build two million homes, cut taxes",The Ottawa Citizen,2025-02-12,-1
3165837740.0,"Ontario election 2025: Leaders of Ontario Liberals, New Democrats promise to help young people",The Ottawa Citizen,2025-02-11,3
3165552846.0,"PCs lead in MacLeod's former riding, poll says",The Ottawa Citizen,2025-02-11,0
3165216102.0,"Why colleges are cutting programs; Explainer Tuition rates frozen in 2019, then international students were capped",The Ottawa Citizen,2025-02-10,3
3164497758.0,Will tariffs overshadow health care as issue in the Ontario election?; Labour leader says families feeling the strain know its importance,The Ottawa Citizen,2025-02-07,1
3164497231.0,"Maybe OC Transpo should share the load; Bus-franchising can improve service and accountability, says Jordan Moffatt",The Ottawa Citizen,2025-02-07,17
3164393991.0,Opposition pounces on Ford over suit alleging ex-staffers involved in rezoning scheme,The Ottawa Citizen,2025-02-06,18
3164382417.0,Crombie pounces on Ford over lawsuit alleging ex-staffers involved in rezoning scheme,The Ottawa Citizen,2025-02-06,18
3164104613.0,Ford wants pressure kept up on Trump; PC leader defends hot mic comments during Ottawa campaign stop,The Ottawa Citizen,2025-02-06,0
3164104588.0,"Campaigns focus on affordability crisis, homelessness",The Ottawa Citizen,2025-02-06,4
3164104326.0,Mayor wins big with Ford's vow to take LRT costs,The Ottawa Citizen,2025-02-06,17
3163870475.0,Affordability talk rules the day for Ontario election campaign,The Ottawa Citizen,2025-02-05,4
3163628740.0,"Ford, Crombie promise money for OC Transpo; 'This is like the moon landing for city council': transit chair",The Ottawa Citizen,2025-02-05,17
3163628711.0,"Stiles unveils $830M school repair program; NDP argue Conservatives have not only ignored the issue, but have made it worse",The Ottawa Citizen,2025-02-05,3
3163491332.0,Ford defends saying he was '100 per cent' happy Trump won U.S. election,The Ottawa Citizen,2025-02-04,0
3163294466.0,What to do with the; cheque from Ford?; What to do with the; cheque from Ford?,The Ottawa Citizen,2025-02-04,2
3163294280.0,Ford defends taking on dual roles; Ontario PC leader on the campaign trail while also fighting tariffs as premier; Ford defends taking on dual roles; Ontario PC leader on the campaign trail while also fighting tariffs as premier,The Ottawa Citizen,2025-02-04,0
3163294082.0,City; City,The Ottawa Citizen,2025-02-04,0
3163207553.0,Ontario voter turnout hit a record low in 2022. Will this election be any different?,The Ottawa Citizen,2025-02-03,0
3163041351.0,Are tariffs driving you to drink? It won't be American booze; Shelves Stripped,The Ottawa Citizen,2025-02-03,0
3162493380.0,Mental health called key to curbing addiction; Associate minister says only treatment offers reliable 'off-ramp' for drug abusers,The Ottawa Citizen,2025-02-01,8
3162493328.0,What you need to know to vote; Ontario election 2025 Election day is Feb. 27 but there will be opportunities to cast a ballot before then,The Ottawa Citizen,2025-02-01,0
3162054484.0,"Ford doubles down on struggling EV industry as Stiles, Crombie waver",The Ottawa Citizen,2025-01-31,0
3162054469.0,Make the election a vote on health care; Doug Ford says its all about Trump. Don't believe the PC leader's ploy,The Ottawa Citizen,2025-01-31,0
3161623663.0,Here's how Ford can get my vote,The Ottawa Citizen,2025-01-30,0
3161623437.0,Hasty election will be hard on voters; Last-minute scramble offers little chance to get to know candidates,The Ottawa Citizen,2025-01-30,0
3161623022.0,It's not about us. It's about him,The Ottawa Citizen,2025-01-30,0
3161311127.0,Provincial elections deserve better turnout,The Ottawa Citizen,2025-01-29,0
3159642698.0,Premier Doug Ford confirms he will call snap Ontario election next week,The Ottawa Citizen,2025-01-24,0
3159508993.0,Ontario Premier Doug Ford expected to call snap election for Feb. 27,The Ottawa Citizen,2025-01-24,0
3156709972.0,Premier Ford leading the way,The Ottawa Citizen,2025-01-17,0
3156274611.0,Bring back licence plate fees - and help end chronic homelessness,The Ottawa Citizen,2025-01-16,4
3153962562.0,MPP apologizes for 'Islamophobic' social media post,The Ottawa Citizen,2025-01-10,14
3150200972.0,'A generation-defining hearing'; Province asks Supreme Court to prevent plaintiffs from suing over climate change,The Ottawa Citizen,2024-12-30,11
3143063134.0,Councillor nominated as PC candidate in Carleton,The Ottawa Citizen,2024-12-11,-1
3141983037.0,Ford leads the way on transit; Opinion; Ontario premier working to get Toronto moving,The Ottawa Citizen,2024-12-07,-1
3133840907.0,Ontario nurses call for patient caps to ease staffing crisis,The Ottawa Citizen,2024-11-28,1
3133542480.0,McKenney announced as provincial NDP candidate for Ottawa Centre,The Ottawa Citizen,2024-11-27,0
3131954937.0,Premier's cycling bill ignores the data,The Ottawa Citizen,2024-11-22,-1
3128888516.0,Public transit: Premier Ford still doesn't get it,The Ottawa Citizen,2024-11-15,-1
3126254850.0,Ford got TMU to back off race-based admissions. He should go further,The Ottawa Citizen,2024-11-08,1
3125867942.0,"Province provides money for transit, social services; But Sutcliffe said cash infusion doesn't provide enough to help with OC Transpo",The Ottawa Citizen,2024-11-07,-1
3125867786.0,"Two health-care issues we should solve right now; We can do better than this Hunger Games approach, Suzanne Westover writes",The Ottawa Citizen,2024-11-07,1
3123969161.0,"Today's letters: Doug Ford's giveaways are irritating, not intelligent",The Ottawa Citizen,2024-11-04,2
3123461677.0,"Premier wades into debate on equity, school admissions; New Med school offers priority to disadvant aged",The Ottawa Citizen,2024-11-02,1
3123198271.0,The premier is outsourcing his doctor problem,The Ottawa Citizen,2024-11-01,1
3123198267.0,"How i'd spend ford's big tax rebate; Instead of refunds, Ontario should fix education, writes Mary Ellen Kot",The Ottawa Citizen,2024-11-01,3
3122824144.0,"How does city government even matter anymore?; Ford and the feds now set the rules, says Kelly Egan",The Ottawa Citizen,2024-10-31,-1
3122399214.0,Don't ban foreign medical students,The Ottawa Citizen,2024-10-30,1
3120254029.0,Here's why new Kemptville jail has been frozen for four years,The Ottawa Citizen,2024-10-24,9
3119820058.0,Woman celebrates court victory for youth in climate change fight,The Ottawa Citizen,2024-10-23,11
3119341323.0,McKenney to seek NDP nod for the Ottawa Centre riding; 'Excited to stand'with provincial party ahead of the next Ontario election,The Ottawa Citizen,2024-10-22,0
3118982087.0,Bike lanes to remain a priority in city despite provincial bill; Legislation would require municipalities to get permission before adding new ones,The Ottawa Citizen,2024-10-21,5
3118409644.0,"Ford's bike-lane plan is pure politics; Neither safety nor better traffic flow will be the result, writes Jeff Leiper",The Ottawa Citizen,2024-10-19,5
3118117723.0,"Overwhelmed city asks for help; Ottawa joins call for support to deal with opioid, homelessness crises",The Ottawa Citizen,2024-10-18,4
3115868975.0,Ford's tunnel plan is fiscal madness,The Ottawa Citizen,2024-10-12,13
3115867436.0,Ontario's massive bet is paying off; EV investments show province's economic appeal,The Ottawa Citizen,2024-10-12,0
3114643148.0,Tunnel under 401 kick-starts a debate,The Ottawa Citizen,2024-10-09,13
3114264555.0,"Ford's 401 tunnel is a simple, simplistic idea",The Ottawa Citizen,2024-10-08,13
3112984145.0,Sutcliffe's plea for help aims at wrong target,Other,2024-10-04,13
3112749532.0,Adam: Why Mark Sutcliffe's 'fairness for Ottawa' campaign should target Doug Ford too,The Ottawa Citizen,2024-10-03,13
3112547425.0,"Ontario plans to raise speed limit on 400-series highways, premier says",The Ottawa Citizen,2024-10-02,-1
3111718642.0,A premier suggestion of what we should call our 401 tunnel,The Ottawa Citizen,2024-10-01,13
3108457159.0,"'Sure winner'in the suburbs or 'blitzkrieg'on good planning?; Ontario's bike Lane Debate; Province's proposed restrictions could hurt city's transportation plan, councillors say",The Ottawa Citizen,2024-09-23,5
3107339981.0,"'Hallway'care up 22 per cent since 2018: CUPE; Problem worsening since Ford elected, 'symptomatic of lack of capacity': union",The Ottawa Citizen,2024-09-20,1
3106215935.0,Report backs Ottawa's complaint; Provincial study confirms transit funding for city will drop sharply,The Ottawa Citizen,2024-09-17,17
3103080309.0,College seeks 'clarity' on foreign activity ban,The Ottawa Citizen,2024-09-11,3
3103080287.0,Penned dog hunting is horrific,The Ottawa Citizen,2024-09-11,4
3101396424.0,"Ontario must not expand penned dog hunting; Dr. Stan Houston, Dr. David Waldner and Dr. Jan Hajek warn of severe consequences",The Ottawa Citizen,2024-09-06,4
3101276426.0,Good for what ales you: Ontario convenience stores enter beer biz,The Ottawa Citizen,2024-09-05,6
3095716029.0,Updates to Ontario municipal code of conduct rules further delayed,The Ottawa Citizen,2024-08-21,-1
3087469701.0,Doctors decry halt on wastewater testing; Surveillance helps detect disease spread in province,The Ottawa Citizen,2024-08-02,1
3087469631.0,"Ontario farmer hit with $400,000 estimate for archeological assessment; Province refuses to pay for mandated work",The Ottawa Citizen,2024-08-02,-1
3084629676.0,"Ottawa CAS, union going back to the table; Declining staff numbers critical issue for OPSEU members in ongoing talks",The Ottawa Citizen,2024-07-25,-1
3083710912.0,"LCBO has bright future, Premier Ford says as two-week-long strike comes to an end",The Ottawa Citizen,2024-07-22,7
3082431709.0,Ford's plan rewards foreign companies,The Ottawa Citizen,2024-07-18,6
3082051477.0,Ontario's groundbreaking journalism plan; Local media needs support at all levels,The Ottawa Citizen,2024-07-17,-1
3079696911.0,Ford's priorities are completely wrong,The Ottawa Citizen,2024-07-12,1
3079696432.0,LCBO strikers don't seem to have much support,The Ottawa Citizen,2024-07-12,7
3078862516.0,The LCBO union will lose; Ontario premier shows no sign of backing down,The Ottawa Citizen,2024-07-11,7
3078195795.0,"Kelly, Ghamari showing how not to do politics; Fighting with children and meeting with extremists is never a good look",The Ottawa Citizen,2024-07-10,-1
3077178897.0,"Children's Aid Society workers take to the picket line, fighting layoffs",The Ottawa Citizen,2024-07-08,-1
3076328511.0,Ontario on brink of an electricity spending spree,The Ottawa Citizen,2024-07-06,11
3076328487.0,"Ford might regret his rash decision to dump Ghamari; PCs might find themselves shut out of the city in next election, Charlie Senack says",The Ottawa Citizen,2024-07-06,-1
3075812990.0,Ghamari's ouster seen as latest setback in region; Former Tory MPP's removal from caucus narrows representation in Queen's Park,The Ottawa Citizen,2024-07-04,-1
3075547808.0,PM should follow ford on ad funds; Local journalism,The Ottawa Citizen,2024-07-03,-1
3075547779.0,Ontario helping sustain quality journalism; Powerful policy,The Ottawa Citizen,2024-07-03,-1
3075547335.0,Ontario ad funds to boost media; $25M per year; 25% to support Ontario-based news sources,The Ottawa Citizen,2024-07-03,-1
3074880347.0,Deal for private long-term care home hurts us all,The Ottawa Citizen,2024-07-02,1
3073473513.0,Science centre plan raises questions,The Ottawa Citizen,2024-06-28,12
3069391973.0,LCBO workers vote in favour of strike,The Ottawa Citizen,2024-06-18,7
3068875350.0,LCBO workers vote overwhelmingly in favour of strike,The Ottawa Citizen,2024-06-16,7
3068503829.0,Don't normalize rural ER closures in Ontario; Dr. Alan Drummond demands accountability for what is happening across the province,The Ottawa Citizen,2024-06-15,1
3067576328.0,Ford fails us on family doctors,The Ottawa Citizen,2024-06-13,1
3066196912.0,Bill would allow removal of misbehaving councillors; NDP MPP wants an independent board of commissioners to adjudicate issues,The Ottawa Citizen,2024-06-10,-1
3065613943.0,Teacher unions welcome new minister in Ontario cabinet shuffle,The Ottawa Citizen,2024-06-07,3
3065531216.0,Doug Ford had no right to go after immigrants,The Ottawa Citizen,2024-06-07,3
3065156269.0,"Wastewater surveillance cancelled; Program gave early warnings of COVID-19, other viruses",The Ottawa Citizen,2024-06-06,1
3064932427.0,Fox: Beer will soon replace food in Ontario corner stores,The Ottawa Citizen,2024-06-05,6
3062974489.0,How the premier has left us crying in our beer,The Ottawa Citizen,2024-06-01,6
3052607911.0,MacPherson and Zwaagstra: Doug Ford's smartphone restrictions in schools don't go far enough,The Ottawa Citizen,2024-05-08,3
3052359606.0,Ford's outreach to city mere crony opportunity; Premier needs to govern more equitably rather than construct consulate in Ottawa,The Ottawa Citizen,2024-05-08,0
3051558208.0,"Deachman: 'The people' have spoken to Doug Ford, but there's no sign he's listening",The Ottawa Citizen,2024-05-06,0
3050407030.0,Of Doug Ford and his phone use,The Ottawa Citizen,2024-05-03,0
3049090884.0,"New office to 'link'city, province, premier says",The Ottawa Citizen,2024-04-30,-1
3045626416.0,Ontario to do away with sick note requirement for short absences,The Ottawa Citizen,2024-04-24,1
3041673203.0,Ontario Speaker stands by decision to ban keffiyehs in legislature,The Ottawa Citizen,2024-04-19,14
3039060117.0,"Deal clears path for seniors'home; LTC facility near Riverside a 'gift'to private owner, NDP MPP says",The Ottawa Citizen,2024-04-15,1
3039060033.0,"Power outages? This bill would help us cope with severe weather; Affordable Energy Act a good idea, writes Chandra Pasma",The Ottawa Citizen,2024-04-15,11
3037985331.0,Ontario's high income-tax rates are hurting us,The Ottawa Citizen,2024-04-13,2
3037238846.0,Why Ford's office was sent a can of gravy,The Ottawa Citizen,2024-04-11,2
3035371640.0,Ford's bagful of silly policy,The Ottawa Citizen,2024-04-10,19
3035371044.0,"If you buy booze, you can afford a bag",The Ottawa Citizen,2024-04-10,19
3035370983.0,Ontario NDP seeks audit of clinics charging for primary health care,The Ottawa Citizen,2024-04-10,1
3034916626.0,Calandra cites 'complex'process for delay in lawmaker penalties; Group slams longer timeline for rollout of legislation on misbehaving politicians,The Ottawa Citizen,2024-04-09,-1
3034740661.0,Ontario premier tells LCBO to bring back paper bags in stores,The Ottawa Citizen,2024-04-08,19
3033956755.0,"Ottawa awarded $37.5M for progress toward housing goal; City gets cheque for breaking ground on 10,313 additional homes last year",The Ottawa Citizen,2024-04-06,10
3032864735.0,Deal with province a 'lifeline'for city: Sutcliffe; Council gets details of $543M agreement,The Ottawa Citizen,2024-04-04,-1
3031487975.0,"Munter's pay freeze an anomaly; CHEO's president has not had a raise since 2012, unlike other hospital bosses",The Ottawa Citizen,2024-04-03,-1
3031487719.0,Ford steps up for the city of Ottawa,The Ottawa Citizen,2024-04-03,17
3020296759.0,Ford dashes calls for tougher penalties for councillors,The Ottawa Citizen,2024-03-30,-1
3020296732.0,"Ford Needs To Build Communities, Not More Prisons; More jail capacity just enriches companies without making us safer, Justin Piché says",The Ottawa Citizen,2024-03-30,9
3020296535.0,"'New deal for Ottawa' includes Highway 174 cash; Province will pay $543 million to support city's economic recovery, revitalization",The Ottawa Citizen,2024-03-30,-1
2991814676.0,Ontario deficit ballooning to $9.8B next year amid slow economic growth,The Ottawa Citizen,2024-03-26,2
2987052464.0,"Ontario budget to be 'prudent and responsible,' minister says",The Ottawa Citizen,2024-03-26,2
2957625059.0,Ontario failing in bid to boost family doctors,The Ottawa Citizen,2024-03-15,1
2957624978.0,"Ontario needs to ban fees for primary care: Stiles; On visit to Ottawa, NDP leader decries clinic's charges for Pap test, results",The Ottawa Citizen,2024-03-15,1
2956501276.0,Health ministry probing fee-charging Ottawa clinic; Woman's routine cancer screening with nurse practitioner costs $110,The Ottawa Citizen,2024-03-13,1
2933856263.0,"Thousands in Perth risk losing primary care, NDP warns",The Ottawa Citizen,2024-03-02,1
2927017483.0,We shouldn't forgo registration fees,The Ottawa Citizen,2024-02-15,-1
2925517438.0,Ontario Appeal Court rules Ford government's Bill 124 is unconstitutional,The Ottawa Citizen,2024-02-12,20
2922287824.0,It's clear that almost every decision,The Ottawa Citizen,2024-02-05,0
2921516092.0,Supreme Court rules Ford government doesn't have to disclose mandate letters,The Ottawa Citizen,2024-02-02,-1
2920910702.0,I just don't believe this is the time,The Ottawa Citizen,2024-02-01,3
2920372279.0,Ont. plans to refurbish nuclear power plant; Government says work is needed to meet future electrical demands,The Ottawa Citizen,2024-01-31,11
2918653178.0,Students join colleges in decrying cuts to international student visas,The Ottawa Citizen,2024-01-26,3
2915815480.0,Ontario lets hospitals 'hang by a thread' amid financial insecurity: health critics,The Ottawa Citizen,2024-01-17,1
3171526903.0,Crombie Offers cure; Liberal leader vows fix for Ontario's family doctor shortage,The Ottawa Sun,2025-02-26,1
3170651770.0,"Given the hurry-up sell; Patients being upsold and pressured to pay more for cataract surgery, they say",The Ottawa Sun,2025-02-24,1
3169666898.0,Playing the long game; Ford's U.S. charm offensive could pay off,The Ottawa Sun,2025-02-22,0
3168919311.0,'Where has he been?; Crombie calls out missing Ford,The Ottawa Sun,2025-02-20,0
3168492261.0,Election apathy,The Ottawa Sun,2025-02-19,0
3167262413.0,What to know if you vote in Ottawa West-Nepean,The Ottawa Sun,2025-02-15,0
3165224902.0,Why colleges face cuts; Once-booming institutions in deep financial trouble,The Ottawa Sun,2025-02-10,3
3164866454.0,PCs grab early lead in Nepean; Lewis looking to take over from Lisa MacLeod,The Ottawa Sun,2025-02-09,0
3164499100.0,Do Tariffs Trump health care?; Hospital workers fear economy overshadowing weak medical system,The Ottawa Sun,2025-02-07,1
3164498682.0,Long-term health struggle; No quick fix coming for Ontario doctor shortage,The Ottawa Sun,2025-02-07,1
3164030088.0,Stop for a drink; Ford talks trade - and bourbon - in Ottawa,The Ottawa Sun,2025-02-06,0
3164029852.0,Correction,The Ottawa Sun,2025-02-06,0
3163613719.0,"'Like the moon landing'; Ford, Crombie ofef r huge cash injection for OC Transpo",The Ottawa Sun,2025-02-05,17
3163613686.0,Ontario's auto industry stuck in neutral,The Ottawa Sun,2025-02-05,0
3163613097.0,'Liter ally falling apart'; NDP leader unveils $830-million schools plan,The Ottawa Sun,2025-02-05,3
3163044428.0,Say bye-bye to U.S. booze; Want American wine or bourbon? Stock up before Tuesday,The Ottawa Sun,2025-02-03,0
3162683009.0,Know before you vote; Provincial election less than one month away,The Ottawa Sun,2025-02-02,0
3162682837.0,Unifor local endorses PCs,The Ottawa Sun,2025-02-02,-1
3162490628.0,'Addiction is a symptom'; Tory candidate targets youth mental health crisis,The Ottawa Sun,2025-02-01,8
3161622952.0,Leaders launch election campaigns,The Ottawa Sun,2025-01-30,0
3161312410.0,Why ontario elections matter so much; Provincial gov't a key factor in daily lives of millions,The Ottawa Sun,2025-01-29,0
3160667290.0,Going out on top; Ford has flurry of announcements before election call,The Ottawa Sun,2025-01-28,-1
3160667274.0,NDP rejects Jama's bid to rejoin caucus,The Ottawa Sun,2025-01-28,14
3159006741.0,"It's up to you, the voter; Ford calling an early election because it helps him",The Ottawa Sun,2025-01-23,0
3156293669.0,Sticker shock; Bring back licence plate fees - and help end chronic homelessness,The Ottawa Sun,2025-01-16,4
3154001491.0,Macleod-mouth; Ottawa MPP apologizes for 'hateful and Islamophobic'post,The Ottawa Sun,2025-01-10,14
3150201172.0,Province appeals ruling; Young people's climate change lawsuit appealed to Supreme Court,The Ottawa Sun,2024-12-30,11
3150201060.0,Vote springs eternal; Don't expect provincial gov't to melt away with the snow,The Ottawa Sun,2024-12-30,0
3148924269.0,Doug the halls; Santa Ford says PCs are sticking solutions under Ontario's tree,The Ottawa Sun,2024-12-24,-1
3144464784.0,'Enough's enough'; Ford aims to clear out homeless encampments,The Ottawa Sun,2024-12-14,4
3144224516.0,Another provincial Grit leader defects on Trudeau's carbon tax,The Ottawa Sun,2024-12-13,15
3144224365.0,"With us or against us; 'Stand with Beijing or stand with Washington,'Ford tells Mexico",The Ottawa Sun,2024-12-13,0
3143474775.0,Ford: I'll pull plug; Says he's ready to cut off power exports to U.S,The Ottawa Sun,2024-12-12,0
3143075465.0,Trump tariff proposal would devastate Ontario economy,The Ottawa Sun,2024-12-11,0
3143075243.0,Darouze steps up; Osgoode councillor will be Ontario PCs'Carleton riding candidate,The Ottawa Sun,2024-12-11,-1
3138993247.0,Straight to the moon; Big energy push by Ford gov't generates astronomical interest in nuclear reactors,The Ottawa Sun,2024-12-03,11
3138991279.0,A tale of two cyclists; Good Rider and Bad Rider,The Ottawa Sun,2024-12-03,5
3134224604.0,Change brewing in Ontario; Craft beer industry may win tax cut,The Ottawa Sun,2024-11-29,6
3132700101.0,McKenney running for NDP in Ottawa Centre,The Ottawa Sun,2024-11-25,0
3125900510.0,"'New deal for Ottawa'; More cash for cops, transit coming from province",The Ottawa Sun,2024-11-07,-1
3123455301.0,Kudos to premier ford,The Ottawa Sun,2024-11-02,1
3122826674.0,Plenty of dough; Ford gov't has more money than it can spend,The Ottawa Sun,2024-10-31,2
3122826436.0,Opposition slams fall economic statement,The Ottawa Sun,2024-10-31,2
3122415222.0,Tory bribe money?; Ford hopes 'Dougie Dollars'will keep taxpayers happy,The Ottawa Sun,2024-10-30,2
